,time,event_type,stock,attente,perte_magasin,deliv,late_cost,passation_cost,Time_gap,stock_cost,Loss_cost,Total_cost,Cum_cost,mean_cost
426,9.43285730872072,2,168,0,0,1,0.0,0,0.006331964331396378,0.053188500383729576,0,0.053188500383729576,121.45115361020083,12.875330309292252
427,9.439189273052117,1,167,0,0,1,0.0,0,0.01636794037960776,0.13667230216972479,0,0.13667230216972479,121.58782591237056,12.881172566323137
428,9.455557213431725,2,166,0,0,1,0.0,0,0.0016874746465838086,0.014006039566645612,0,0.014006039566645612,121.60183195193721,12.86035600093461
429,9.457244688078308,2,165,0,0,1,0.0,0,0.0049451840854484175,0.040797768704949444,0,0.040797768704949444,121.64262972064216,12.862375219495318
430,9.462189872163757,1,164,0,0,1,0.0,0,0.01582862553597053,0.12979472939495837,0,0.12979472939495837,121.77242445003712,12.869370208715853
431,9.478018497699727,2,163,0,0,1,0.0,0,0.01862603089166548,0.15180215176707365,0,0.15180215176707365,121.9242266018042,12.863894138990618
432,9.496644528591393,1,162,0,0,1,0.0,0,0.0016067814813247594,0.013014929998730551,0,0.013014929998730551,121.93724153180293,12.840034305242074
433,9.498251310072718,2,161,0,0,1,0.0,0,0.0024846352724825493,0.020001313943484523,0,0.020001313943484523,121.9572428457464,12.839967996678824
434,9.5007359453452,2,160,0,0,1,0.0,0,0.033444207457204556,0.26755365965763644,0,0.26755365965763644,122.22479650540404,12.864771445972771
435,9.534180152802405,1,159,0,0,1,0.0,0,0.0032535969067470916,0.025866095408639378,0,0.025866095408639378,122.25066260081269,12.822357102711056
436,9.537433749709152,1,158,0,0,1,0.0,0,0.0028921584370635856,0.022848051652802327,0,0.022848051652802327,122.27351065246549,12.820378506555212
437,9.540325908146215,1,157,0,0,1,0.0,0,0.020153178604488176,0.1582024520452322,0,0.1582024520452322,122.43171310451072,12.833074496959243
438,9.560479086750703,2,156,0,0,1,0.0,0,0.09863721147390692,0.769370249496474,0,0.769370249496474,123.2010833540072,12.886496820514383
439,9.65911629822461,2,155,0,0,1,0.0,0,0.006068908730027189,0.04703404265771072,0,0.04703404265771072,123.24811739666491,12.759771555842896
440,9.665185206954638,1,154,0,0,1,0.0,0,0.05379758769409371,0.41424142524452157,0,0.41424142524452157,123.66235882190944,12.794618641443881
441,9.718982794648731,2,153,0,0,1,0.0,0,0.010261800986020475,0.07850277754305664,0,0.07850277754305664,123.74086159945249,12.731873717029746
442,9.729244595634752,2,152,0,0,1,0.0,0,0.009527472777548951,0.07240879310937204,0,0.07240879310937204,123.81327039256186,12.725887315867618
443,9.7387720684123,2,151,0,0,1,0.0,0,0.0058382186463017405,0.044078550779578146,0,0.044078550779578146,123.85734894334144,12.717963627578126
444,9.744610287058602,2,150,0,0,1,0.0,0,0.04967133714051286,0.37253502855384646,0,0.37253502855384646,124.22988397189528,12.748573859016162
445,9.794281624199115,2,149,0,0,1,0.0,0,0.013792149599074932,0.10275151451310825,0,0.10275151451310825,124.33263548640838,12.694410908015435
446,9.80807377379819,2,148,0,0,1,0.0,0,0.012016662255920352,0.0889233006938106,0,0.0889233006938106,124.42155878710219,12.685626317319162
447,9.82009043605411,2,147,0,0,1,0.0,0,0.05659874080640748,0.416000744927095,0,0.416000744927095,124.83755953202927,12.712465363220346
448,9.876689176860518,2,146,0,0,1,0.0,0,0.0009010016297015255,0.006577311896821137,0,0.006577311896821137,124.8441368439261,12.640282042733071
449,9.87759017849022,1,145,0,0,1,0.0,0,0.01486296295380285,0.10775648141507066,0,0.10775648141507066,124.95189332534116,12.650038224651261
450,9.892453141444022,1,144,0,0,1,0.0,0,0.003050790315230145,0.021965690269657046,0,0.021965690269657046,124.97385901561081,12.633252564223733
451,9.895503931759253,1,143,0,0,1,0.0,0,0.0025090789356241316,0.01793991438971254,0,0.01793991438971254,124.99179893000053,12.631170660126159
452,9.898013010694877,1,142,0,0,1,0.0,0,0.005515910603115515,0.039162965282120155,0,0.039162965282120155,125.03096189528264,12.631925393529565
453,9.903528921297992,2,141,0,0,1,0.0,0,0.005475567024918249,0.03860274752567366,0,0.03860274752567366,125.06956464280832,12.62878774189678
454,9.90900448832291,2,140,0,0,1,0.0,0,0.015707032672246157,0.1099492287057231,0,0.1099492287057231,125.17951387151405,12.632905153997015
455,9.924711520995157,2,139,0,0,1,0.0,0,0.01991712428668002,0.13842401379242616,0,0.13842401379242616,125.31793788530648,12.626859493115099
456,9.944628645281837,1,138,0,0,1,0.0,0,0.03674303452807948,0.2535269382437484,0,0.2535269382437484,125.57146482355023,12.6270642477059
457,9.981371679809916,1,137,0,0,1,0.0,0,0.0024217316108874343,0.016588861534578926,0,0.016588861534578926,125.5880536850848,12.582243975456937
458,9.983793411420804,2,136,0,0,1,0.0,0,0.022208421817412116,0.1510172683584024,0,0.1510172683584024,125.7390709534432,12.594318188676256
459,10.006001833238216,1,135,0,0,1,0.0,0,0.0033703419301467363,0.02274980802849047,0,0.02274980802849047,125.7618207614717,12.568638588862994
460,10.009372175168362,1,134,0,0,1,0.0,0,0.010908572827611707,0.07308743794499843,0,0.07308743794499843,125.83490819941669,12.571708394617676
461,10.020280747995974,1,133,0,0,1,0.0,0,0.005113278149414313,0.03400329969360518,0,0.03400329969360518,125.8689114991103,12.561415659365004
462,10.025394026145388,2,132,0,0,1,0.0,0,0.032055939124855826,0.21156919822404846,0,0.21156919822404846,126.08048069733435,12.576112257386294
463,10.057449965270244,1,131,0,0,1,0.0,0,0.051339591748051916,0.3362743259497401,0,0.3362743259497401,126.4167550232841,12.56946397544293
464,10.108789557018296,2,130,0,0,1,0.0,0,0.029372929836227968,0.1909240439354818,0,0.1909240439354818,126.60767906721958,12.524514270783175
465,10.138162486854524,1,129,0,0,1,0.0,0,0.040656918456953406,0.2622371240473495,0,0.2622371240473495,126.86991619126692,12.51409378728844
466,10.178819405311478,2,128,0,0,1,0.0,0,0.04279802231275376,0.27390734280162404,0,0.27390734280162404,127.14382353406855,12.491018699842812
467,10.221617427624231,2,127,0,0,1,0.0,0,0.005871155782726234,0.037281839220311586,0,0.037281839220311586,127.18110537328886,12.442366022189214
468,10.227488583406958,2,126,0,0,1,0.0,0,0.00029177952992576195,0.0018382110385323006,0,0.0018382110385323006,127.18294358432739,12.435403134125083
469,10.227780362936883,1,125,0,0,1,0.0,0,0.03563281747873326,0.22270510924208287,0,0.22270510924208287,127.40564869356947,12.456822905120074
470,10.263413180415617,2,124,0,0,1,0.0,0,0.009927541275789764,0.06155075590989654,0,0.06155075590989654,127.46719944947937,12.419572047699397
471,10.273340721691406,2,123,0,0,1,0.0,0,0.02374371891834315,0.14602387134781036,0,0.14602387134781036,127.61322332082717,12.421784381333834
472,10.29708444060975,2,122,0,0,1,0.0,0,0.014116058232835016,0.0861079552202936,0,0.0861079552202936,127.69933127604747,12.40150374725738
473,10.311200498842584,2,121,0,0,1,0.0,0,0.00012406917629093073,0.000750618516560131,0,0.000750618516560131,127.70008189456404,12.384598855283452
474,10.311324568018875,2,120,0,0,1,0.0,0,0.07550331860964654,0.45301991165787925,0,0.45301991165787925,128.1531018062219,12.428384051036044
475,10.386827886628522,2,119,0,0,1,0.0,0,0.023714740397373646,0.1411027053643732,0,0.1411027053643732,128.2942045115863,12.351625145993395
476,10.410542627025896,2,118,0,0,1,0.0,0,0.03278340161095272,0.19342206950462107,0,0.19342206950462107,128.48762658109092,12.342068149986291
477,10.443326028636848,2,117,0,0,1,0.0,0,0.02411772504544807,0.14108869151587122,0,0.14108869151587122,128.6287152726068,12.316834207788926
478,10.467443753682296,2,116,0,0,1,0.0,0,0.017924787174505852,0.10396376561213395,0,0.10396376561213395,128.73267903821892,12.298387463790537
479,10.485368540856802,2,115,0,0,1,0.0,0,0.018648915394182453,0.1072312635165491,0,0.1072312635165491,128.83991030173547,12.287590064164538
480,10.504017456250985,2,114,0,0,1,0.0,0,0.025772629258479895,0.1469039867733354,0,0.1469039867733354,128.9868142885088,12.279760084723414
481,10.529790085509465,2,113,0,0,1,0.0,0,0.03130888415587485,0.1768951954806929,0,0.1768951954806929,129.1637094839895,12.266503741773324
482,10.56109896966534,2,112,0,0,1,0.0,0,0.03984032399079318,0.22310581434844184,0,0.22310581434844184,129.38681529833792,12.251264349474981
483,10.600939293656133,2,111,0,0,1,0.0,0,0.0046891224551508515,0.026024629626087228,0,0.026024629626087228,129.412839927964,12.207676729684499
484,10.605628416111283,1,110,0,0,1,0.0,0,0.000495837754206363,0.0027271076481349965,0,0.0027271076481349965,129.41556703561213,12.202536422925547
485,10.60612425386549,2,109,0,0,1,0.0,0,0.026676419556098452,0.14538648658073658,0,0.14538648658073658,129.56095352219288,12.21567373915814
486,10.632800673421588,1,108,0,0,1,0.0,0,0.00018222233152975775,0.000984000590260692,0,0.000984000590260692,129.56193752278313,12.185118625109208
487,10.632982895753118,2,107,0,0,1,0.0,0,0.007673862708044155,0.041055165488036234,0,0.041055165488036234,129.60299268827117,12.188770917710725
488,10.640656758461162,2,106,0,0,1,0.0,0,0.015709882502909167,0.0832623772654186,0,0.0832623772654186,129.68625506553659,12.187805509506129
489,10.656366640964071,1,105,0,0,1,0.0,0,0.015540192825961086,0.0815860123362957,0,0.0815860123362957,129.76784107787287,12.177494023059712
490,10.671906833790032,2,104,0,0,1,0.0,0,0.006040898060412303,0.03141266991414398,0,0.03141266991414398,129.79925374778702,12.162704919500312
491,10.677947731850445,2,103,0,0,1,0.0,0,0.02156223633171983,0.11104551710835714,0,0.11104551710835714,129.91029926489537,12.166223559738519
492,10.699509968182165,2,102,0,0,1,0.0,0,0.0004884902544350922,0.0024913002976189704,0,0.0024913002976189704,129.91279056519298,12.141938364609517
493,10.6999984584366,1,101,0,0,1,0.0,0,0.0044696104928636515,0.022571532988961442,0,0.022571532988961442,129.93536209818194,12.143493534406273
494,10.704468068929463,1,100,0,0,1,0.0,0,0.016283390476813153,0.08141695238406577,0,0.08141695238406577,130.01677905056602,12.146028949159058
495,10.720751459406276,2,99,0,0,1,0.0,0,0.012146741620831847,0.060126371023117645,0,0.060126371023117645,130.07690542158915,12.13318916254336
496,10.732898201027108,1,98,0,0,1,0.0,0,0.0073930871792615704,0.036226127178381695,0,0.036226127178381695,130.11313154876754,12.12283291164693
497,10.74029128820637,2,97,0,0,1,0.0,0,0.039626785900996,0.19218991161983062,0,0.19218991161983062,130.30532146038738,12.132382443246414
498,10.779918074107366,2,96,0,0,1,0.0,0,0.06332351919810542,0.30395289215090604,0,0.30395289215090604,130.60927435253828,12.115980237943823
499,10.843241593305471,2,95,0,0,1,0.0,0,0.00013461785296797757,0.0006394348015978935,0,0.0006394348015978935,130.60991378733988,12.045283014627044
500,10.84337621115844,2,94,0,0,1,0.0,0,0.0015733841879654875,0.007394905683437792,0,0.007394905683437792,130.61730869302332,12.045815449860608
501,10.844949595346405,2,93,0,0,1,0.0,0,0.029043282256568048,0.13505126249304145,0,0.13505126249304145,130.75235995551637,12.056520761666107
502,10.873992877602973,2,92,0,0,1,0.0,0,0.10808005030327195,0.497168231395051,0,0.497168231395051,131.24952818691142,12.070039925926789
503,10.982072927906245,1,91,0,0,1,0.0,0,0.05763197981456436,0.26222550815626783,0,0.26222550815626783,131.51175369506768,11.975130247121813
504,11.03970490772081,1,90,0,0,1,0.0,0,0.02355484203942204,0.10599678917739919,0,0.10599678917739919,131.61775048424508,11.92221636215982
505,11.063259749760231,2,89,0,0,1,0.0,0,0.003330050627758041,0.014818725293523283,0,0.014818725293523283,131.63256920953862,11.898172165070193
506,11.06658980038799,1,88,0,0,1,0.0,0,0.036251854876034884,0.1595081614545535,0,0.1595081614545535,131.79207737099318,11.909005370956518
507,11.102841655264024,2,87,0,0,1,0.0,0,0.005451317604212136,0.023713231578322794,0,0.023713231578322794,131.8157906025715,11.872257093757224
508,11.108292972868236,2,86,0,0,1,0.0,0,0.001300999828494298,0.005594299262525482,0,0.005594299262525482,131.82138490183402,11.866934480734788
509,11.10959397269673,1,85,0,0,1,0.0,0,0.002149679163006013,0.009136136442775555,0,0.009136136442775555,131.8305210382768,11.866367156375599
510,11.111743651859737,2,84,0,0,1,0.0,0,0.031203723054748167,0.1310556368299423,0,0.1310556368299423,131.96157667510676,11.875865823544334
511,11.142947374914485,2,83,0,0,1,0.0,0,0.00788321374967893,0.03271533706116756,0,0.03271533706116756,131.99429201216793,11.84554566858312
512,11.150830588664164,2,82,0,0,1,0.0,0,0.001176521758706528,0.004823739210696765,0,0.004823739210696765,131.99911575137864,11.837603907781343
513,11.15200711042287,2,81,0,0,1,0.0,0,0.02529270847007581,0.10243546930380702,0,0.10243546930380702,132.10155122068244,11.84554044062776
