,time,late,release_id
0,0.7119464793597836,0.2894427379858904,98
1,0.7121152000782415,0.2892740172674325,98
2,0.7152063420516721,0.2861828752940019,98
3,0.7330686125231979,0.2683206048224761,98
4,0.8254748277593633,0.17591438958631067,98
5,0.8268420129382595,0.17454720440741445,98
6,0.8510379729074581,0.1503512444382159,98
7,0.880773920112205,0.12061529723346898,98
8,0.9228752389074036,0.07851397843827035,98
9,0.9292940815240305,0.07209513582164351,98
10,0.9803564297382222,0.021032787607451753,98
11,0.9865892198126038,0.014799997533070153,98
12,1.0145593693052637,0.0,98
13,1.024991358997826,0.0,98
14,1.0292699015997353,0.0,98
15,1.0304964545648545,0.0,98
16,1.031843896725457,0.0,98
17,1.0866460665188167,0.0,98
18,1.0972663390387813,0.0,98
19,1.1253779735610905,0.0,98
20,1.155935980987377,0.0,98
21,1.1909628148337523,0.0,98
22,1.203539719930624,0.0,98
23,1.216674914620192,0.0,98
24,1.2452372071469082,0.0,98
25,1.2728164146421865,0.0,98
26,1.2965574300616236,0.0,98
27,1.2967685237735396,0.0,98
28,1.3571257278645512,0.0,98
29,1.4428782739032937,0.0,98
30,1.5068238242349237,0.0,98
31,1.5199836626665901,0.0,98
32,1.5434866353268308,0.0,98
33,1.5523885167134641,0.0,98
34,1.5955676750863172,0.0,98
35,1.6199702203171409,0.0,98
36,1.6283842308662297,0.0,98
37,1.6444509393318478,0.0,98
38,1.6713591201408877,0.0,98
39,1.7150088172498008,0.0,98
40,1.7715994273365347,0.0,98
41,1.941090937703769,0.0,98
42,1.9580730706834366,0.0,98
43,1.9991961921527672,0.0,98
44,5.393603738377743,0.0,268
45,5.411419536012488,0.0,268
46,5.445238827577518,0.0,268
47,5.448246412808701,0.0,268
48,5.505324105863646,0.0,268
49,5.515921739398764,0.0,268
50,5.572787008234157,0.0,268
51,5.598326590972676,0.0,268
52,5.662474344236238,0.0,268
53,5.676905643646564,0.0,268
54,5.708588075814774,0.0,268
55,5.742864965044698,0.0,268
56,5.744060117205029,0.0,268
57,5.746427234951367,0.0,268
58,5.783415639959758,0.0,268
59,5.818893193767581,0.0,268
60,5.8854891843215436,0.0,268
61,5.958309214628924,0.0,268
62,5.9810145564364126,0.0,268
63,6.008004440735094,0.0,268
64,6.020501750404841,0.0,268
65,6.028156889119644,0.0,268
66,6.034997941001528,0.0,268
67,6.038773993482567,0.0,268
68,6.0429118434631475,0.0,268
69,6.072160718182606,0.0,268
70,6.08372752365015,0.0,268
71,6.120899905335481,0.0,268
72,6.177124269117591,0.0,268
73,6.208468580610752,0.0,268
74,6.221704085170271,0.0,268
75,6.257146326520179,0.0,268
76,6.270685271770306,0.0,268
77,6.2772055328205445,0.0,268
78,6.3079671869609975,0.0,268
79,9.378581296407987,0.29971795106992793,471
80,9.485869072173742,0.19243017530417283,471
81,9.490089047569239,0.18821019990867605,471
82,9.500993237050835,0.17730601042707939,471
83,9.518305606064082,0.15999364141383232,471
84,9.533977285955334,0.14432196152258037,471
85,9.563737315572526,0.11456193190538855,471
86,9.576377045019822,0.10192220245809303,471
87,9.578261139305596,0.10003810817231873,471
88,9.578699231770308,0.09960001570760646,471
89,9.59669824579535,0.08160100168256434,471
90,9.614533022970768,0.06376622450714642,471
91,9.691903852176965,0.0,471
92,9.755392641916005,0.0,471
93,9.807235727213516,0.0,471
94,9.825612138720766,0.0,471
95,9.82978833408185,0.0,471
96,9.840990052069138,0.0,471
97,9.864055545789235,0.0,471
