,time,late,release_id
0,0.032612127872900146,1.1089158116722841,81
1,0.12811246703312512,1.0134154725120592,81
2,0.13015343243865304,1.0113745071065312,81
3,0.14005410919162786,1.0014738303535564,81
4,0.14090937034115367,1.0006185692040306,81
5,0.20569377477008838,0.9358341647750958,81
6,0.2112030794155854,0.9303248601295989,81
7,0.23255399769473212,0.9089739418504521,81
8,0.4151083904840772,0.7264195490611071,81
9,0.4458248891636933,0.6957030503814909,81
10,0.5033446903072462,0.6381832492379381,81
11,0.535359302202518,0.6061686373426662,81
12,0.5705629516733774,0.5709649878718068,81
13,0.5719874628663955,0.5695404766787888,81
14,0.6512856551050074,0.4902422844401769,81
15,0.7039436672382516,0.43758427230693264,81
16,0.7188469399653247,0.4226809995798596,81
17,0.7911723890168547,0.35035555052832956,81
18,0.8261838960779694,0.3153440434672149,81
19,0.8322206646643531,0.3093072748808312,81
20,0.9116136952694595,0.22991424427572482,81
21,0.9476955874424627,0.19383235210272154,81
22,0.960385793227447,0.18114214631773728,81
23,1.0797563306044071,0.061771608940777156,81
24,1.0880630405120026,0.053464899033181634,81
25,1.0946745523789467,0.04685338716623755,81
26,1.1646651637229888,0.0,81
27,1.2403476640529705,0.0,81
28,1.344156042157215,0.0,81
29,1.344746382098549,0.0,81
30,1.3925057437478978,0.0,81
31,1.4035398373227888,0.0,81
32,1.4078923308249847,0.0,81
33,1.5029666396170183,0.0,81
34,1.5070542667222528,0.0,81
35,1.5082297168750836,0.0,81
36,1.5120122586083036,0.0,81
37,1.5321646551916512,0.0,81
38,1.552664196894134,0.0,81
39,1.5644409335337044,0.0,81
40,1.571315424095366,0.0,81
41,1.6572731300477095,0.0,81
42,1.6964545384039678,0.0,81
43,1.7238194578461135,0.0,81
44,1.739058693188502,0.0,81
45,1.7932940806920472,0.0,81
46,1.8393106261474816,0.0,81
47,1.8553743851015168,0.0,81
48,1.980685829162369,0.0,81
49,1.9946685517327998,0.0,81
50,2.035584599423539,0.0,81
51,2.0494133818703495,0.0,81
52,2.0618246818749633,0.0,81
53,2.073684155842041,0.0,81
54,4.397736972233829,1.0488694301499315,283
55,4.435368931235871,1.011237471147889,283
56,4.472171763959961,0.9744346384237987,283
57,4.480363056755095,0.9662433456286648,283
58,4.509467402201217,0.937139000182543,283
59,4.520175938603142,0.9264304637806182,283
60,4.579001992174098,0.8676044102096618,283
61,4.60796867300099,0.8386377293827705,283
62,4.630329638505405,0.8162767638783555,283
63,4.709160436011684,0.7374459663720758,283
64,4.739370992849057,0.7072354095347029,283
65,4.747317524033059,0.6992888783507007,283
66,4.796429420854878,0.6501769815288823,283
67,4.804353994780277,0.6422524076034835,283
68,4.830740017198111,0.6158663851856492,283
69,4.845512361526327,0.6010940408574328,283
70,4.847595477333408,0.5990109250503526,283
71,4.889990662383183,0.5566157400005771,283
72,4.895266559883194,0.5513398425005658,283
