,time,late,release_id
0,0.7999974405122885,0.2201453947994254,75
1,0.8073079817053318,0.2128348536063821,75
2,0.816011597025311,0.2041312382864029,75
3,0.8626538888222358,0.1574889464894781,75
4,0.8627235285318005,0.15741930677991345,75
5,0.8670468644234303,0.15309597088828364,75
6,0.8759114759607424,0.14423135935097153,75
7,0.8800463173646191,0.14009651794709477,75
8,0.9098091340935268,0.11033370121818709,75
9,0.9566449673749574,0.06349786793675649,75
10,0.9822531877826717,0.037889647529042225,75
11,1.1473402352264537,0.0,75
12,1.1685092770501326,0.0,75
13,1.2014539499402221,0.0,75
14,1.2695557767656795,0.0,75
15,1.3324997142675767,0.0,75
16,1.348262450660795,0.0,75
17,1.3628252532506395,0.0,75
18,1.4204806116260524,0.0,75
19,1.4389258289151066,0.0,75
20,1.4558026177693881,0.0,75
21,1.493975932823166,0.0,75
22,1.5081178497605343,0.0,75
23,1.5231035805956041,0.0,75
24,1.6632447236804717,0.0,75
25,1.812168203725612,0.0,75
26,1.8321077395146612,0.0,75
27,1.9084335026328132,0.0,75
28,1.932926036892866,0.0,75
29,1.9393964397497778,0.0,75
30,1.9891848860387642,0.0,75
31,4.97430197479496,0.2301001848445443,277
32,4.993217897846188,0.21118426179331617,277
33,5.023985223376183,0.18041693626332123,277
34,5.0293935935113705,0.17500856612813376,277
35,5.091376533329906,0.11302562630959834,277
36,5.131794901723338,0.07260725791616629,277
37,5.162152232906372,0.04224992673313199,277
38,5.164103212348184,0.04029894729132,277
39,5.164878318842925,0.039523840796579,277
40,5.177453343186903,0.0269488164526015,277
41,5.203081393153245,0.0013207664862591173,277
42,5.234968009899933,0.0,277
43,5.2538876906765015,0.0,277
44,5.29935243367318,0.0,277
45,5.316986001993613,0.0,277
46,5.35547939493071,0.0,277
47,5.397791634922456,0.0,277
48,5.454936939147192,0.0,277
49,5.491361095934944,0.0,277
50,5.495564871161066,0.0,277
51,5.503290807453477,0.0,277
52,5.585040542197831,0.0,277
53,5.612648736895189,0.0,277
54,5.613470916123557,0.0,277
55,5.661110373575307,0.0,277
56,5.665075049211969,0.0,277
57,5.665252778939279,0.0,277
58,5.669421288975743,0.0,277
59,5.6824823647766936,0.0,277
60,5.6915651587075695,0.0,277
61,5.729424007939475,0.0,277
62,5.7314347069415,0.0,277
63,5.747733039323143,0.0,277
64,5.7800382673221335,0.0,277
65,5.807083798846099,0.0,277
66,5.822884606536071,0.0,277
67,5.84120029840337,0.0,277
68,5.861310355635171,0.0,277
69,5.868274844172092,0.0,277
70,5.868356256606477,0.0,277
71,5.925139561937815,0.0,277
72,6.007724417336827,0.0,277
73,6.050049613386464,0.0,277
74,6.054442099486006,0.0,277
75,6.062283879000056,0.0,277
76,6.067306967315131,0.0,277
77,6.106063771763863,0.0,277
78,8.807487520437581,0.44114449704946956,447
79,8.868995894738234,0.379636122748817,447
80,8.875396292812141,0.3732357246749096,447
81,8.885822088599163,0.3628099288878879,447
82,8.903043143134777,0.3455888743522735,447
83,8.968110977301842,0.2805210401852083,447
84,9.009150927046306,0.23948109044074428,447
85,9.01715095878891,0.23148105869814017,447
86,9.14900733262989,0.0996246848571598,447
87,9.16622798744852,0.08240403003853025,447
88,9.215974372290828,0.03265764519622216,447
89,9.229774283266865,0.018857734220185662,447
90,9.298612126130088,0.0,447
91,9.417405886843909,0.0,447
92,9.418448169049036,0.0,447
93,9.426148469664593,0.0,447
94,9.437053432363934,0.0,447
95,9.467582022447047,0.0,447
96,9.499285232667999,0.0,447
97,9.523443161738752,0.0,447
98,9.622959793544915,0.0,447
99,9.646372539922028,0.0,447
100,9.703260796767529,0.0,447
101,9.710384970025443,0.0,447
102,9.78093800990673,0.0,447
103,9.794189909371386,0.0,447
104,9.818791251230815,0.0,447
105,9.843548522452913,0.0,447
106,9.898211454535165,0.0,447
107,9.943306322254424,0.0,447
108,9.973616201229161,0.0,447
109,10.003102127083366,0.0,447
110,10.016924835563943,0.0,447
111,10.036058852605597,0.0,447
112,10.123011630395514,0.0,447
113,10.157202134048902,0.0,447
114,10.215510044020478,0.0,447
115,12.945445405106724,0.28844748536698717,631
116,12.946360959294458,0.28753193117925413,631
117,12.9794691948649,0.2544236956088124,631
