,time,event_type,stock,attente,perte_magasin,deliv,Time_gap,passation_cost,stock_cost,Loss_cost,late_cost,Total_cost,Cum_cost,mean_cost
550,11.913415309358284,1.0,77.0,0.0,,True,0.06341071058027836,0,0.2441312357340717,,,0.2441312357340717,571.7889623020602,47.99538566013944
551,11.976826019938562,2.0,76.0,0.0,,True,0.02285160981694645,0,0.08683611730439651,,,0.08683611730439651,571.8757984193646,47.7485268189859
552,11.999677629755508,1.0,75.0,0.0,,True,0.0030528648376755285,0,0.011448243141283232,,,0.011448243141283232,571.887246662506,47.65855086343333
553,12.002730494593184,1.0,74.0,0.0,,True,0.045470947488576385,0,0.16824250570773264,,,0.16824250570773264,572.0554891682137,47.66044604816421
554,12.04820144208176,1.0,73.0,0.0,,True,0.0014671432707196175,0,0.005355072938126604,,,0.005355072938126604,572.0608442411518,47.48101590027098
555,12.04966858535248,2.0,72.0,0.0,,True,0.003104451269704711,0,0.01117602457093696,,,0.01117602457093696,572.0720202657227,47.476162204256035
556,12.052773036622185,2.0,71.0,0.0,,True,0.07568673081551225,0,0.2686878943950685,,,0.2686878943950685,572.3407081601177,47.48622631663837
557,12.128459767437697,1.0,70.0,0.0,,True,0.01119020931637138,0,0.03916573260729983,,,0.03916573260729983,572.3798738927251,47.193121374689454
558,12.139649976754068,2.0,69.0,0.0,,True,0.03194026329589583,0,0.11019390837084063,,,0.11019390837084063,572.490067801096,47.15869641195123
559,12.171590240049964,1.0,68.0,0.0,,True,0.03551722777583777,0,0.12075857443784842,,,0.12075857443784842,572.6108263755339,47.0448655502211
560,12.207107467825802,1.0,67.0,0.0,,True,0.0004831396038245117,0,0.0016185176728121143,,,0.0016185176728121143,572.6124448932067,46.90811860241566
561,12.207590607429626,2.0,66.0,0.0,,True,0.017513889784650516,0,0.05779583628934671,,,0.05779583628934671,572.670240729496,46.910996538576974
562,12.225104497214277,2.0,65.0,0.0,,True,0.006351535684888887,0,0.020642490975888883,,,0.020642490975888883,572.6908832204718,46.845479590867335
563,12.231456032899166,1.0,64.0,0.0,,True,0.0014823809282269451,0,0.0047436189703262245,,,0.0047436189703262245,572.6956268394422,46.821541548205914
564,12.232938413827393,2.0,63.0,0.0,,True,0.001593840236523647,0,0.005020596745049489,,,0.005020596745049489,572.7006474361872,46.816278155119306
565,12.234532254063916,2.0,62.0,0.0,,True,0.001723797619705536,0,0.005343772621087162,,,0.005343772621087162,572.7059912088083,46.810615993805065
566,12.236256051683622,2.0,61.0,0.0,,True,0.010271004163774577,0,0.031326562699512464,,,0.031326562699512464,572.7373177715078,46.80658163349755
567,12.246527055847396,1.0,60.0,0.0,,True,0.01489947253550028,0,0.04469841760650084,,,0.04469841760650084,572.7820161891143,46.770975442840005
568,12.261426528382897,2.0,59.0,0.0,,True,0.0470996044861014,0,0.13894383323399914,,,0.13894383323399914,572.9209600223483,46.72547347538592
569,12.308526132868998,2.0,58.0,0.0,,True,0.01389718540211149,0,0.04030183766612332,,,0.04030183766612332,572.9612618600144,46.54994884643127
570,12.32242331827111,2.0,57.0,0.0,,True,0.05423192237931396,0,0.15456097878104477,,,0.15456097878104477,573.1158228387955,46.50999304568658
571,12.376655240650424,2.0,56.0,0.0,,True,0.007753650673686607,0,0.021710221886322503,,,0.021710221886322503,573.1375330606818,46.307950081557095
